n,k,comparisons,swaps
43500,1,138671,97541
43500,1,138618,97570
43500,1,138547,97501
43500,1,138331,97241
43500,1,138764,97825
43500,1,125997,88523
43500,1,139246,98030
43500,1,139488,98371
43500,1,138966,98102
43500,1,139606,98545
43500,1,138920,97673
43500,1,139603,98388
43500,21750,142972,101525
43500,21750,143975,101798
43500,21750,139859,98983
43500,21750,141572,100511
43500,21750,140596,99842
43500,21750,143501,101570
43500,21750,144535,102332
43500,21750,140043,99044
43500,21750,140085,99452
43500,21750,143439,101717
43500,21750,143908,101542
43500,21750,140365,99263
43500,21750,143788,101949
43500,21750,141706,100273
43500,21750,143117,101166
43500,21750,139565,99042
43500,21750,143857,102204
43500,21750,144252,102034
43500,21750,141190,100187
43500,21750,142949,101368
43500,21750,142489,100989
43500,21750,144155,102005
43500,21750,140556,99571
43500,21750,139925,99242
43500,21750,142544,101312
43500,21750,142296,100917
43500,21750,139021,98611
43500,21750,142520,101309
43500,21750,143944,101816
43500,21750,139852,99225
43500,21750,140251,99102
43500,21750,142289,101026
43500,21750,144041,101870
43500,21750,142964,101294
43500,21750,144944,102622
43500,21750,142905,101400
43500,21750,142327,100651
43500,21750,144568,102370
43500,21750,143454,101459
43500,21750,140963,99878
43500,21750,141233,100183
43500,21750,142137,100592
43500,21750,139086,98601
43500,21750,144116,101714
43500,21750,140333,99792
43500,21750,143757,101948
43500,21750,144069,102006
43500,21750,133074,94186
43500,21750,143273,101620
43500,21750,141861,100592
43500,43500,140530,100449
43500,43500,139950,99596
43500,43500,140897,100525
43500,43500,139459,99237
43500,43500,141497,100644
43500,43500,141858,101033
43500,43500,139690,99742
43500,43500,141100,100402
43500,43500,141062,100529
43500,43500,141279,100796
43500,43500,140398,100230
43500,43500,140562,100359
43500,43500,141492,100769
43500,43500,141458,100733
43500,43500,139378,99297
43500,43500,139939,99821
43500,43500,138773,99080
43500,43500,141181,100631
43500,43500,141887,101153
43500,43500,139935,99800
43500,43500,141142,100747
43500,43500,141007,100621
43500,43500,141311,100854
43500,43500,140934,100632
43500,43500,140695,100406
43500,43500,141378,100505
43500,43500,139920,99652
43500,43500,140730,100094
43500,43500,141358,100850
43500,43500,141299,100891
43500,43500,140638,100494
43500,43500,140567,100415
43500,43500,139907,99831
43500,43500,141170,100645
43500,43500,142061,101143
43500,43500,140598,100279
43500,43500,126569,89871
43500,43500,141183,100569
43500,43500,140948,100484
43500,43500,141581,100853
43500,43500,140216,100128
43500,43500,141172,100667
43500,43500,141287,100690
43500,43500,142014,101138
43500,43500,140824,100514
43500,43500,141411,100610
43500,43500,141420,100978
43500,43500,140460,100246
43500,43500,140768,100056
43500,43500,140636,100594
43600,1,140080,98756
43600,1,139453,98087
43600,1,139858,98732
43600,1,139461,98291
43600,1,137494,96725
43600,1,139551,98360
43600,1,139054,97785
43600,1,140516,99317
43600,1,139815,98467
43600,1,134741,94415
43600,1,138841,97679
43600,1,139193,97859
43600,1,139160,97769
43600,1,138406,97439
43600,1,137293,96334
43600,1,138991,97903
43600,1,139899,98442
43600,1,136689,96153
43600,1,138715,97532
43600,1,139470,98079
43600,1,139096,98055
43600,1,139308,97947
43600,1,138100,97082
43600,1,139490,98183
43600,1,139375,98048
43600,1,140296,99045
43600,1,138717,97417
43600,1,138851,97495
43600,1,140130,99042
43600,1,138858,97693
43600,1,139669,98408
43600,1,139697,98506
43600,1,139168,97925
43600,1,139308,98226
43600,1,139595,98462
43600,1,139334,98109
43600,1,139590,98281
43600,1,138588,97270
43600,1,139795,98802
43600,1,139330,98245
43600,1,138936,97836
43600,1,139215,98043
43600,1,138574,97280
43600,1,138603,97541
43600,1,138824,97512
43600,1,137689,96758
43600,1,139917,98684
43600,1,138130,97089
43600,1,139151,98177
43600,1,138468,97458
43600,21800,140607,99580
43600,21800,140077,99140
43600,21800,144227,102097
43600,21800,139437,98937
43600,21800,144081,101792
43600,21800,142829,101377
43600,21800,143250,101700
43600,21800,140503,99522
43600,21800,143542,102015
43600,21800,141337,99997
43600,21800,140548,99844
43600,21800,143112,101539
43600,21800,144223,102247
43600,21800,141824,100429
43600,21800,137403,97333
43600,21800,144415,102131
43600,21800,142947,101194
43600,21800,133965,95054
43600,21800,141604,100485
43600,21800,140543,99867
43600,21800,142089,100476
43600,21800,140262,99427
43600,21800,143419,101918
43600,21800,143538,101525
43600,21800,139645,99138
43600,21800,141153,100291
43600,21800,143481,101741
43600,21800,140249,99591
43600,21800,140181,99496
43600,21800,142203,101057
43600,21800,144414,102191
43600,21800,143516,101842
43600,21800,139261,98482
43600,21800,141138,100092
43600,21800,140747,99892
43600,21800,136552,96848
43600,21800,139697,99310
43600,21800,140646,99973
43600,21800,141490,100374
43600,21800,140360,99541
43600,21800,140393,99629
43600,21800,142340,100891
43600,21800,140076,99221
43600,21800,141211,100010
43600,21800,143783,101682
43600,21800,141371,100385
43600,21800,144132,102206
43600,21800,140495,99444
43600,21800,140663,99628
43600,21800,139697,98955
43600,43600,142032,101287
43600,43600,141424,100972
43600,43600,141720,100914
43600,43600,139536,99374
43600,43600,140920,100557
43600,43600,141466,100656
43600,43600,141131,100298
43600,43600,140857,100569
43600,43600,141858,101092
43600,43600,141620,100836
43600,43600,140990,100645
43600,43600,140916,100523
43600,43600,141395,100920
43600,43600,141278,100587
43600,43600,141618,101125
43600,43600,141083,100510
43600,43600,140951,100676
43600,43600,141334,100632
43600,43600,141202,100668
43600,43600,140319,99810
43600,43600,141097,100610
43600,43600,141728,101223
43600,43600,125736,89351
43600,43600,127793,91030
43600,43600,140133,99543
43600,43600,141589,100769
43600,43600,138648,98961
43600,43600,141156,100548
43600,43600,141998,101327
43600,43600,141694,100884
43600,43600,140487,100066
43600,43600,140675,100621
43600,43600,139791,99538
43600,43600,139850,99459
43600,43600,141349,100956
43600,43600,141341,100955
43600,43600,141551,100887
43600,43600,141561,100897
43600,43600,140519,100104
43600,43600,141582,101035
43600,43600,140393,100234
43600,43600,137853,98395
43600,43600,137659,98050
43600,43600,141868,100952
43600,43600,140628,100174
43600,43600,141201,100807
43600,43600,139982,99812
43600,43600,138421,98628
43600,43600,141730,100955
43600,43600,140851,100507
43700,1,140279,99052
43700,1,138773,97434
43700,1,138638,97517
43700,1,126796,89308
43700,1,139947,98795
43700,1,139469,98284
43700,1,140495,99318
43700,1,139706,98203
43700,1,139145,97854
43700,1,139777,98289
43700,1,139442,98127
43700,1,140183,98741
43700,1,139258,98114
43700,1,126313,88843
43700,1,139759,98378
43700,1,138792,97490
43700,1,139453,98131
43700,1,140155,98773
43700,1,138322,97584
43700,1,139686,98582
43700,1,138417,97096
43700,1,139413,98127
43700,1,140219,98946
43700,1,140133,98799
43700,1,139029,97604
43700,1,139630,98362
43700,1,139397,97887
43700,1,139893,98691
43700,1,139825,98431
43700,1,140086,98700
43700,1,139060,97815
43700,1,140144,98875
43700,1,139141,97765
43700,1,139660,98196
43700,1,138937,97846
43700,1,126074,88518
43700,1,140258,98773
43700,1,139372,97995
43700,1,139889,98542
43700,1,139570,98033
43700,1,139803,98551
43700,1,140520,99089
43700,1,123404,86527
43700,1,138776,97594
43700,1,140220,98988
43700,1,140387,98928
43700,1,139438,98100
43700,1,126938,89259
43700,1,140074,98678
43700,1,140127,98899
43700,21850,141291,100354
43700,21850,142381,100809
43700,21850,144401,102280
43700,21850,143467,101805
43700,21850,141356,100498
43700,21850,140561,99558
43700,21850,134466,95379
43700,21850,143386,101685
43700,21850,140814,99525
43700,21850,143379,101736
43700,21850,143264,101421
43700,21850,141500,100336
43700,21850,140170,99451
43700,21850,144964,102629
43700,21850,71307,50518
43700,21850,139479,98856
43700,21850,140091,99349
43700,21850,140738,99603
43700,21850,144549,102134
43700,21850,141328,100041
43700,21850,140034,99277
43700,21850,145171,102879
43700,21850,143941,101658
43700,21850,140987,99880
43700,21850,141980,100707
43700,21850,140537,99946
43700,21850,140445,99653
43700,21850,144243,102081
43700,21850,141968,100724
43700,21850,140211,99563
43700,21850,138989,98667
43700,21850,143161,101492
43700,21850,145014,102350
43700,21850,140803,99552
43700,21850,141363,100151
43700,21850,144201,102083
43700,21850,141954,100782
43700,21850,141487,100375
43700,21850,140840,100004
43700,21850,140450,99579
43700,21850,142195,100970
43700,21850,143363,101883
43700,21850,144674,102224
43700,21850,141232,99960
43700,21850,144199,101976
43700,21850,144275,101970
43700,21850,140797,99759
43700,21850,142202,100748
43700,21850,141014,100297
43700,21850,139705,98994
43700,43700,142657,101553
43700,43700,141679,100899
43700,43700,142344,101492
43700,43700,141439,100959
43700,43700,141928,101373
43700,43700,141037,100633
43700,43700,141556,101021
43700,43700,141832,101171
43700,43700,142856,101573
43700,43700,141716,101078
43700,43700,141975,101327
43700,43700,141754,101051
43700,43700,140754,100563
43700,43700,139304,99190
43700,43700,141209,100816
43700,43700,141368,100964
43700,43700,141603,101168
43700,43700,142193,101310
43700,43700,135101,96332
43700,43700,142358,101542
43700,43700,141735,101173
43700,43700,140529,100029
43700,43700,139745,99713
43700,43700,138803,98710
43700,43700,141113,100845
43700,43700,134911,96033
43700,43700,141367,100661
43700,43700,140491,100241
43700,43700,128455,91440
43700,43700,141875,101206
43700,43700,142070,101352
43700,43700,140562,100064
43700,43700,141676,100749
43700,43700,140229,100094
43700,43700,141010,100663
43700,43700,142717,101501
43700,43700,142336,101540
43700,43700,142652,101705
43700,43700,141811,101036
43700,43700,139986,99714
43700,43700,142072,101488
43700,43700,141969,101329
43700,43700,141867,101321
43700,43700,141739,101090
43700,43700,141942,100962
43700,43700,142903,101783
43700,43700,141304,100971
43700,43700,140125,100084
43700,43700,140702,100255
43700,43700,141266,100660
43800,1,139611,98406
43800,1,140535,99233
43800,1,140706,99261
43800,1,140605,99176
43800,1,139994,98647
43800,1,140801,99277
43800,1,140088,98724
43800,1,139587,98233
43800,1,140808,99365
43800,1,138541,97236
43800,1,140346,98993
43800,1,139840,98356
43800,1,140481,98920
43800,1,137791,97075
43800,1,139781,98321
43800,1,140177,98915
43800,1,139929,98479
43800,1,139612,98128
43800,1,140539,99021
43800,1,140326,98973
43800,1,140098,98633
43800,1,140234,98792
43800,1,139534,98080
43800,1,140357,98988
43800,1,140289,99028
43800,1,140295,98789
43800,1,140226,98667
43800,1,139224,97849
43800,1,139903,98139
43800,1,140182,98699
43800,1,140589,99315
43800,1,140185,98747
43800,1,140256,98690
43800,1,139456,98140
43800,1,139404,98299
43800,1,140419,98830
43800,1,139732,98343
43800,1,140340,98990
43800,1,139390,98081
43800,1,138854,97594
43800,1,139250,97841
43800,1,138581,97225
43800,1,139137,97695
43800,1,139695,98405
43800,1,140410,98648
43800,1,139912,98334
43800,1,138557,97300
43800,1,138877,97400
43800,1,140248,98900
43800,1,140187,98801
43800,21900,144214,101649
43800,21900,142076,100750
43800,21900,144419,102358
43800,21900,141109,100158
43800,21900,143306,101375
43800,21900,141213,100496
43800,21900,142178,100935
43800,21900,140045,99402
43800,21900,140734,99813
43800,21900,140646,99501
43800,21900,141331,100352
43800,21900,141473,100242
43800,21900,142971,101334
43800,21900,141232,99884
43800,21900,140190,99637
43800,21900,139868,99057
43800,21900,140998,99864
43800,21900,141309,99871
43800,21900,135137,95519
43800,21900,143822,101968
43800,21900,144510,102312
43800,21900,141090,99856
43800,21900,140880,100066
43800,21900,143497,101614
43800,21900,135234,95676
43800,21900,139912,99182
43800,21900,145194,102925
43800,21900,140261,99391
43800,21900,142226,101104
43800,21900,144982,102475
43800,21900,145255,102790
43800,21900,143635,101946
43800,21900,141806,100456
43800,21900,143370,101741
43800,21900,145393,102691
43800,21900,144392,102000
43800,21900,145453,103160
43800,21900,143247,101364
43800,21900,141571,100486
43800,21900,140745,100080
43800,21900,144164,101824
43800,21900,144477,102275
43800,21900,135858,96129
43800,21900,140289,99155
43800,21900,144336,101948
43800,21900,143926,102083
43800,21900,143827,102242
43800,21900,141494,100109
43800,21900,143649,101897
43800,21900,129731,91714
43800,43800,142582,101525
43800,43800,141783,101321
43800,43800,141262,100707
43800,43800,141917,101168
43800,43800,140618,100227
43800,43800,139276,99281
43800,43800,141157,100475
43800,43800,141766,100982
43800,43800,141625,101138
43800,43800,141014,100502
43800,43800,141709,101026
43800,43800,141692,101039
43800,43800,141268,100539
43800,43800,141871,101172
43800,43800,141500,100916
43800,43800,142060,101257
43800,43800,139001,98966
43800,43800,141929,101296
43800,43800,143618,102199
43800,43800,134992,96268
43800,43800,141923,101202
43800,43800,141642,101050
43800,43800,142652,101481
43800,43800,143252,102038
43800,43800,138938,98647
43800,43800,141337,100623
43800,43800,140884,100562
43800,43800,141398,100791
43800,43800,141590,100939
43800,43800,141524,100787
43800,43800,143344,102248
43800,43800,140817,100356
43800,43800,142183,101495
43800,43800,142163,101329
43800,43800,142514,101652
43800,43800,142872,101959
43800,43800,141407,100893
43800,43800,141941,101149
43800,43800,141186,100391
43800,43800,142423,101466
43800,43800,142777,101908
43800,43800,142045,101254
43800,43800,141995,101269
43800,43800,140899,100287
43800,43800,141400,101073
43800,43800,143241,102138
43800,43800,140125,99641
43800,43800,140900,100341
43800,43800,141217,100561
43800,43800,141958,101411
43900,1,141191,99901
43900,1,140268,98601
43900,1,140514,98939
43900,1,140790,99140
43900,1,140721,99435
43900,1,139828,98527
43900,1,140992,99731
43900,1,140394,98952
43900,1,140761,99239
43900,1,140868,99375
43900,1,140367,99038
43900,1,140457,98726
43900,1,140640,98907
43900,1,140256,98707
43900,1,139986,98723
43900,1,140156,98666
43900,1,140165,98330
43900,1,141050,99661
43900,1,139323,97898
43900,1,140399,98763
43900,1,139678,98440
43900,1,140579,99037
43900,1,140274,98622
43900,1,139492,98192
43900,1,140211,98614
43900,1,140854,99191
43900,1,140462,98991
43900,1,141223,99856
43900,1,140609,99225
43900,1,139420,97924
43900,1,140802,99264
43900,1,139755,98214
43900,1,141057,99658
43900,1,140262,98696
43900,1,140443,99139
43900,1,140383,98734
43900,1,139914,98484
43900,1,140692,99056
43900,1,140951,99500
43900,1,139733,98190
43900,1,141112,99615
43900,1,139625,98259
43900,1,139453,97920
43900,1,138847,97701
43900,1,140331,99045
43900,1,139664,98154
43900,1,140009,98434
43900,1,140697,99143
43900,1,140701,99092
43900,1,140858,99266
43900,21950,144425,102317
43900,21950,139467,98862
43900,21950,141956,100110
43900,21950,141998,100854
43900,21950,144111,102342
43900,21950,141230,100386
43900,21950,142137,100713
43900,21950,144475,102369
43900,21950,135497,95882
43900,21950,144216,101883
43900,21950,142522,100861
43900,21950,145285,102791
43900,21950,141041,100043
43900,21950,143809,101854
43900,21950,140378,99319
43900,21950,145176,102778
43900,21950,141293,100063
43900,21950,143947,102180
43900,21950,141874,100484
43900,21950,141231,99827
43900,21950,145028,102394
43900,21950,145672,103229
43900,21950,141760,100662
43900,21950,144200,102230
43900,21950,141811,100774
43900,21950,145819,103159
43900,21950,143254,101553
43900,21950,144255,102356
43900,21950,143250,101383
43900,21950,144321,101814
43900,21950,145825,102965
43900,21950,143792,101379
43900,21950,143861,101957
43900,21950,145170,102405
43900,21950,142404,101260
43900,21950,140733,99214
43900,21950,141231,100498
43900,21950,141924,100747
43900,21950,141390,100118
43900,21950,140838,99711
43900,21950,141438,100224
43900,21950,143983,101886
43900,21950,142223,100830
43900,21950,141442,100512
43900,21950,140030,98815
43900,21950,142088,100662
43900,21950,138157,98032
43900,21950,146054,103525
43900,21950,144855,102450
43900,21950,134298,94988
43900,43900,141752,101136
43900,43900,142704,101752
43900,43900,142207,101316
43900,43900,143063,102085
43900,43900,142471,101545
43900,43900,142387,101527
43900,43900,140036,100123
43900,43900,142115,101330
43900,43900,142133,101359
43900,43900,142928,101897
43900,43900,141780,101095
43900,43900,142877,101946
43900,43900,141900,101313
43900,43900,140922,100272
43900,43900,142435,101742
43900,43900,143204,102068
43900,43900,142949,101878
