n,k,comparisons,swaps
33400,1,85993,52623
33400,1,39225,5852
33400,1,120092,86732
33400,1,74287,40915
33400,1,81647,48277
33400,1,103140,69779
33400,1,45231,11864
33400,1,62965,29593
33400,1,73957,40591
33400,1,101078,67735
33400,1,42369,9000
33400,1,87016,53655
33400,1,69470,36091
33400,1,101766,68397
33400,1,69750,36371
33400,1,47531,14161
33400,1,81919,48556
33400,1,78366,45009
33400,16700,82981,20627
33400,16700,115795,48822
33400,16700,70081,44434
33400,16700,88970,47768
33400,16700,118473,69357
33400,16700,118428,41439
33400,16700,93420,43203
33400,16700,140009,49259
33400,16700,101229,62994
33400,16700,79509,43442
33400,16700,68274,34382
33400,16700,112307,68410
33400,16700,106407,67583
33400,16700,103903,53561
33400,16700,77965,45175
33400,16700,88118,35562
33400,16700,85886,46513
33400,16700,125046,50104
33400,16700,156389,113118
33400,16700,112143,65990
33400,16700,102595,46827
33400,16700,99554,39130
33400,16700,143316,64178
33400,16700,134321,48301
33400,16700,100706,45280
33400,16700,67016,41712
33400,16700,111290,59673
33400,16700,76524,57450
33400,16700,78873,38723
33400,16700,100454,59122
33400,16700,140916,65069
33400,16700,78920,39378
33400,16700,122284,76831
33400,16700,149418,76706
33400,16700,129013,48595
33400,16700,131887,51968
33400,16700,76184,36176
33400,16700,93677,49666
33400,16700,143524,67717
33400,16700,114542,42494
33400,16700,173667,91977
33400,16700,113887,66746
33400,16700,137556,68423
33400,16700,174119,94595
33400,16700,155373,82123
33400,16700,123973,85361
33400,16700,155435,97635
33400,16700,69443,35174
33400,16700,157944,91678
33400,16700,91918,38118
33400,33400,74022,33409
33400,33400,84943,33410
33400,33400,54047,33407
33400,33400,107357,33411
33400,33400,41488,33410
33400,33400,80465,33409
33400,33400,35511,33408
33400,33400,89523,33410
33400,33400,92607,33412
33400,33400,52982,33410
33400,33400,79901,33409
33400,33400,100359,33413
33400,33400,91240,33412
33400,33400,54724,33409
33400,33400,84087,33410
33400,33400,62332,33409
33400,33400,47852,33406
33400,33400,45115,33407
33400,33400,108175,33409
33400,33400,60144,33410
33400,33400,66919,33410
33400,33400,68448,33413
33400,33400,86303,33414
33400,33400,54739,33413
33400,33400,84820,33410
33400,33400,39344,33409
33400,33400,42280,33409
33400,33400,82825,33413
33400,33400,88154,33416
33400,33400,100559,33413
33400,33400,60051,33409
33400,33400,110994,33410
33400,33400,122459,33419
33400,33400,48343,33407
33400,33400,65033,33416
33400,33400,35105,33405
33400,33400,33431,33404
33400,33400,78371,33406
33400,33400,44260,33408
33400,33400,48327,33412
33400,33400,67573,33410
33400,33400,59782,33408
33400,33400,80166,33407
33400,33400,70967,33411
33400,33400,41100,33410
33400,33400,101322,33412
33400,33400,62774,33404
33400,33400,61153,33410
33400,33400,62232,33404
33400,33400,48538,33406
33500,1,47837,14365
33500,1,58223,24747
33500,1,99087,65621
33500,1,64076,30600
33500,1,55338,21871
33500,1,68178,34709
33500,1,77718,44246
33500,1,105312,71845
33500,1,48957,15490
33500,1,118906,85439
33500,1,91079,57615
33500,1,71318,37852
33500,1,35327,1848
33500,1,71951,38476
33500,1,104499,71054
33500,1,45537,12073
33500,1,47999,14521
33500,1,53291,19803
33500,1,36084,2603
33500,1,93928,60447
33500,1,61097,27624
33500,1,59317,25847
33500,1,62937,29455
33500,1,61897,28430
33500,1,90968,57496
33500,1,73189,39716
33500,1,54621,21142
33500,1,87015,53539
33500,1,54396,20929
33500,1,61178,27700
33500,1,70038,36578
33500,1,68202,34732
33500,1,65662,32189
33500,1,67567,34098
33500,1,34589,1119
33500,1,46566,13088
33500,1,76962,43498
33500,1,90386,56919
33500,1,51784,18320
33500,1,34081,603
33500,1,33665,186
33500,1,65657,32185
33500,1,42736,9266
33500,1,87650,54184
33500,1,104705,71247
33500,1,69310,35843
33500,1,107792,74344
33500,1,72084,38621
33500,1,89660,56193
33500,1,45185,11706
33500,16750,116806,42923
33500,16750,148158,71078
33500,16750,121705,55132
33500,16750,95551,31797
33500,16750,119909,69932
33500,16750,172697,89052
33500,16750,84328,40401
33500,16750,123605,49552
33500,16750,100110,45779
33500,16750,82248,26963
33500,16750,106206,39840
33500,16750,124940,65851
33500,16750,74039,45505
33500,16750,98495,59729
33500,16750,119292,76587
33500,16750,170162,89737
33500,16750,83998,54145
33500,16750,182843,73017
33500,16750,168672,38831
33500,16750,95298,48715
33500,16750,80890,34261
33500,16750,123706,38083
33500,16750,102808,69040
33500,16750,101648,77962
33500,16750,175054,92850
33500,16750,67054,25437
33500,16750,106692,53497
33500,16750,113492,75212
33500,16750,132246,45737
33500,16750,133023,55412
33500,16750,165810,56849
33500,16750,103516,61617
33500,16750,82425,56519
33500,16750,139387,45095
33500,16750,60007,36221
33500,16750,161256,98353
33500,16750,98001,46310
33500,16750,198505,138965
33500,16750,96932,62478
33500,16750,141327,80566
33500,16750,99106,52373
33500,16750,97695,62109
33500,16750,90185,54603
33500,16750,79815,41379
33500,16750,90143,65545
33500,16750,79728,27095
33500,16750,92178,45399
33500,16750,132991,79071
33500,16750,116936,93224
33500,16750,173029,58530
33500,33500,54691,33509
33500,33500,38960,33508
33500,33500,68604,33513
33500,33500,117309,33513
33500,33500,90493,33509
33500,33500,37603,33509
33500,33500,33866,33508
33500,33500,96195,33505
33500,33500,47053,33505
33500,33500,57863,33506
33500,33500,38601,33508
33500,33500,54452,33508
33500,33500,37361,33507
33500,33500,77232,33510
33500,33500,87930,33506
33500,33500,67740,33508
33500,33500,73604,33513
33500,33500,52099,33515
33500,33500,50629,33505
33500,33500,43203,33508
33500,33500,42999,33509
33500,33500,90287,33508
33500,33500,53398,33514
33500,33500,88076,33512
33500,33500,78464,33507
33500,33500,34529,33509
33500,33500,43620,33510
33500,33500,61474,33507
33500,33500,35802,33505
33500,33500,71719,33508
33500,33500,66610,33510
33500,33500,37809,33510
33500,33500,95488,33513
33500,33500,80970,33513
33500,33500,145800,33517
33500,33500,34748,33506
33500,33500,39837,33507
33500,33500,58839,33512
33500,33500,48425,33507
33500,33500,45389,33509
33500,33500,102119,33508
33500,33500,62457,33511
33500,33500,50667,33509
33500,33500,93951,33512
33500,33500,53826,33510
33500,33500,43611,33505
33500,33500,37953,33506
33500,33500,81788,33508
33500,33500,113120,33510
33500,33500,103684,33512
33600,1,37028,3467
33600,1,61615,28052
33600,1,121179,87622
33600,1,34397,812
33600,1,84263,50693
33600,1,100912,67346
33600,1,43990,10420
33600,1,47124,13554
33600,1,67779,34212
33600,1,63124,29554
33600,1,95025,61467
33600,1,42729,9153
33600,1,78817,45247
33600,1,47157,13587
33600,1,56755,23197
33600,1,87670,54104
33600,1,82632,49066
33600,1,41527,7960
33600,1,35199,1618
33600,1,69649,36082
33600,1,63610,30046
33600,1,41314,7741
33600,1,56328,22767
33600,1,88578,55018
33600,1,49831,16252
33600,1,72249,38682
33600,1,112695,79134
33600,1,82072,48502
33600,1,38780,5198
33600,1,50598,17028
33600,1,82727,49157
33600,1,61302,27729
33600,1,46968,13393
33600,1,48687,15115
33600,1,62524,28940
33600,1,51082,17516
33600,1,140462,106898
33600,1,55157,21599
33600,1,85608,52041
33600,1,67873,34300
33600,1,45408,11823
33600,1,42207,8640
33600,1,86321,52769
33600,1,91192,57619
33600,1,65167,31597
33600,1,64528,30956
33600,1,107260,73703
33600,1,34132,554
33600,1,105130,71554
33600,1,37820,4251
33600,16800,114399,36520
33600,16800,187107,100795
33600,16800,60193,26197
33600,16800,85612,64519
33600,16800,127614,72059
33600,16800,109037,56051
33600,16800,119835,48899
33600,16800,155252,87074
33600,16800,104005,55547
33600,16800,86265,35302
33600,16800,90802,32748
33600,16800,91900,32448
33600,16800,118364,53951
33600,16800,106334,33587
33600,16800,73208,43917
33600,16800,83005,48963
33600,16800,140347,66705
33600,16800,97650,72094
33600,16800,94928,40426
33600,16800,170245,106555
33600,16800,33599,16801
33600,16800,98031,30515
33600,16800,86634,65504
33600,16800,104191,38036
33600,16800,140587,69114
33600,16800,74855,21092
33600,16800,134597,84559
33600,16800,66578,29224
33600,16800,88526,50285
33600,16800,118537,54122
33600,16800,149957,64212
33600,16800,121796,26666
33600,16800,91981,61051
33600,16800,78367,37430
33600,16800,92412,35767
33600,16800,120393,58501
33600,16800,53609,19548
33600,16800,86297,44931
33600,16800,156731,98257
33600,16800,122863,64185
33600,16800,193436,108323
33600,16800,96810,55450
33600,16800,93980,56343
33600,16800,111369,54536
33600,16800,96159,38081
33600,16800,144690,83145
33600,16800,77394,40749
33600,16800,164135,105228
33600,16800,94383,41773
33600,16800,79767,42495
33600,33600,49241,33606
33600,33600,122503,33612
33600,33600,84419,33605
33600,33600,67661,33612
33600,33600,99259,33615
33600,33600,72228,33610
33600,33600,58830,33610
33600,33600,49116,33610
33600,33600,57416,33610
33600,33600,42513,33612
33600,33600,63668,33608
33600,33600,36750,33610
33600,33600,39488,33612
33600,33600,35479,33607
33600,33600,35316,33606
33600,33600,65925,33609
33600,33600,52797,33611
33600,33600,55020,33615
33600,33600,96583,33614
33600,33600,45632,33610
33600,33600,42453,33610
33600,33600,119537,33610
33600,33600,55878,33610
33600,33600,70721,33610
33600,33600,38411,33609
33600,33600,45094,33608
33600,33600,68090,33616
33600,33600,81979,33614
33600,33600,57405,33615
33600,33600,47235,33616
33600,33600,51910,33607
33600,33600,81526,33610
33600,33600,57097,33608
33600,33600,44669,33608
33600,33600,44700,33616
33600,33600,34320,33606
33600,33600,66666,33608
33600,33600,40150,33606
33600,33600,39353,33608
33600,33600,77635,33612
33600,33600,74989,33607
33600,33600,64679,33613
33600,33600,63373,33613
33600,33600,102905,33612
33600,33600,91397,33608
33600,33600,70241,33608
33600,33600,108968,33611
33600,33600,93329,33615
33600,33600,41358,33608
33600,33600,88606,33615
33700,1,54462,20814
33700,1,48856,15180
33700,1,60953,27286
33700,1,45297,11618
33700,1,93735,60059
33700,1,106300,72648
33700,1,53013,19331
33700,1,100388,66718
33700,1,48007,14331
33700,1,73191,39527
33700,1,90372,56717
33700,1,65195,31522
33700,1,69190,35517
33700,1,90604,56935
33700,1,50825,17153
33700,1,82213,48553
33700,1,52803,19137
33700,1,41759,8089
33700,1,102266,68594
33700,1,81494,47813
33700,1,81279,47612
33700,1,59393,25717
33700,1,38901,5213
33700,1,72305,38663
33700,1,47460,13781
33700,1,74771,41095
33700,1,56498,22835
33700,1,69932,36257
33700,1,127929,94280
33700,1,92103,58455
33700,1,73399,39727
33700,1,70742,37064
33700,1,100252,66582
33700,1,50257,16575
33700,1,37810,4147
33700,1,94631,60983
33700,1,76402,42730
33700,1,78000,44337
33700,1,41490,7809
33700,1,59133,25467
33700,1,86203,52545
33700,1,57088,23421
33700,1,39614,5936
33700,1,66770,33094
33700,1,105133,71470
33700,1,42247,8578
33700,1,81043,47388
33700,1,71221,37555
33700,1,59998,26319
33700,1,89186,55517
33700,16850,176226,100607
33700,16850,98774,32049
33700,16850,147497,74087
33700,16850,116709,30645
33700,16850,101095,60353
33700,16850,139116,56977
33700,16850,153639,81220
33700,16850,107509,62506
33700,16850,108559,44597
33700,16850,116648,92276
33700,16850,88362,36267
33700,16850,56270,20203
33700,16850,104504,49555
33700,16850,120922,67586
33700,16850,134245,42669
33700,16850,93549,51800
33700,16850,170528,101573
33700,16850,135168,90411
33700,16850,88598,44642
33700,16850,98144,50677
33700,16850,114873,60078
33700,16850,138258,46686
33700,16850,104361,64914
33700,16850,167220,59803
33700,16850,116333,57495
33700,16850,122805,70273
33700,16850,109469,38417
33700,16850,216325,139066
33700,16850,148128,69307
33700,16850,126588,40320
33700,16850,115088,49100
33700,16850,105086,41796
33700,16850,130931,65844
33700,16850,134302,89988
33700,16850,91287,43678
33700,16850,68537,30918
33700,16850,110791,53699
33700,16850,110169,72893
33700,16850,98520,35989
33700,16850,107782,51832
33700,16850,88785,35644
33700,16850,109710,60547
33700,16850,116607,49786
33700,16850,68732,34309
33700,16850,150111,39346
33700,16850,125339,55956
33700,16850,126504,56640
33700,16850,134049,77849
33700,16850,80045,42396
33700,16850,113549,52736
33700,33700,68442,33709
33700,33700,86019,33711
33700,33700,34041,33710
33700,33700,50667,33709
33700,33700,105439,33708
33700,33700,42177,33707
33700,33700,45031,33713
33700,33700,62761,33710
33700,33700,53656,33712
33700,33700,73282,33711
33700,33700,74626,33712
33700,33700,60411,33707
33700,33700,108234,33711
33700,33700,50754,33706
33700,33700,54834,33706
33700,33700,54849,33710
33700,33700,80704,33709
33700,33700,83085,33719
33700,33700,48724,33713
33700,33700,40194,33707
33700,33700,46020,33707
33700,33700,68190,33708
33700,33700,54909,33707
33700,33700,35800,33708
33700,33700,67255,33709
33700,33700,54428,33709
33700,33700,102643,33711
33700,33700,139731,33711
33700,33700,44353,33707
33700,33700,78508,33709
33700,33700,42769,33714
33700,33700,76172,33712
33700,33700,72396,33712
33700,33700,99690,33711
33700,33700,71135,33715
33700,33700,41338,33706
33700,33700,66827,33711
33700,33700,68963,33709
33700,33700,76802,33706
33700,33700,59973,33713
33700,33700,74160,33711
33700,33700,81524,33713
33700,33700,118347,33712
33700,33700,42679,33709
33700,33700,36087,33706
33700,33700,63979,33712
33700,33700,63290,33713
33700,33700,71864,33709
33700,33700,38213,33710
33700,33700,34383,33711
33800,1,72206,38449
33800,1,100085,66331
33800,1,75798,42028
33800,1,54525,20752
33800,1,139228,105464
33800,1,92277,58504
33800,1,57264,23510
33800,1,88554,54794
33800,1,144991,111225
33800,1,58108,24335
33800,1,43156,9386
33800,1,70645,36878
33800,1,114562,80801
33800,1,99615,65854
33800,1,42139,8361
33800,1,61944,28172
33800,1,72253,38493
33800,1,69715,35954
33800,1,68565,34798
33800,1,78219,44456
33800,1,53523,19741
33800,1,63632,29869
33800,1,64729,30975
33800,1,53622,19852
33800,1,47436,13663
33800,1,89493,55717
33800,1,59318,25552
33800,1,76174,42422
33800,1,54144,20378
33800,1,43534,9770
33800,1,102163,68399
33800,1,38165,4393
33800,1,35746,1964
33800,1,69273,35507
33800,1,58296,24532
33800,1,58296,24508
33800,1,56144,22374
33800,1,103308,69535
33800,1,64764,31004
33800,1,67287,33517
33800,1,109286,75519
33800,1,60518,26745
33800,1,73326,39569
33800,1,88410,54646
33800,1,38882,5091
33800,1,56770,22986
33800,1,38218,4448
33800,1,57017,23253
33800,1,98211,64438
33800,1,74370,40607
33800,16900,122455,69473
33800,16900,141709,91671
33800,16900,66575,38670
33800,16900,64407,42234
33800,16900,152140,84374
33800,16900,135292,41111
33800,16900,72879,36324
33800,16900,139241,81868
33800,16900,74347,31755
33800,16900,130989,50255
33800,16900,140764,64912
33800,16900,99704,65276
33800,16900,167942,90146
33800,16900,110154,65228
33800,16900,169682,105823
33800,16900,78314,51009
33800,16900,106035,40390
33800,16900,99259,51412
33800,16900,115191,57501
33800,16900,114932,55718
33800,16900,89496,21860
33800,16900,92678,52735
33800,16900,156486,89415
33800,16900,86594,33011
33800,16900,167653,93222
33800,16900,182014,74350
33800,16900,115244,40429
33800,16900,165755,118409
33800,16900,140720,49449
33800,16900,101085,48072
33800,16900,121740,89537
33800,16900,71736,30178
33800,16900,129287,55706
33800,16900,140688,61751
33800,16900,115070,63675
33800,16900,106687,49733
33800,16900,116573,49760
33800,16900,96653,50103
33800,16900,174528,87965
33800,16900,98400,40236
33800,16900,110530,42101
33800,16900,78364,35580
33800,16900,73079,28944
33800,16900,143515,78254
33800,16900,86904,51437
33800,16900,72619,39249
33800,16900,193350,75079
33800,16900,92978,41384
33800,16900,90498,36113
33800,16900,73865,34637
33800,33800,84112,33811
33800,33800,60991,33806
33800,33800,59559,33808
33800,33800,69382,33808
33800,33800,142538,33813
33800,33800,45454,33808
33800,33800,86537,33813
33800,33800,146437,33811
33800,33800,80525,33813
33800,33800,82763,33809
33800,33800,95836,33810
33800,33800,62364,33812
33800,33800,38302,33812
33800,33800,47251,33818
33800,33800,50071,33804
33800,33800,48794,33812
33800,33800,48880,33805
33800,33800,49567,33816
33800,33800,55809,33809
33800,33800,49917,33808
33800,33800,108248,33814
33800,33800,90340,33816
33800,33800,38904,33808
33800,33800,38367,33808
33800,33800,64622,33810
33800,33800,46091,33808
33800,33800,34718,33809
33800,33800,76955,33807
33800,33800,72586,33810
33800,33800,76708,33809
33800,33800,48413,33810
33800,33800,76627,33815
33800,33800,50115,33812
33800,33800,40062,33809
33800,33800,71124,33813
33800,33800,69245,33813
33800,33800,76016,33816
33800,33800,43412,33809
33800,33800,74243,33810
33800,33800,60174,33812
33800,33800,82614,33816
33800,33800,61235,33808
33800,33800,68433,33811
33800,33800,75652,33810
33800,33800,44169,33808
33800,33800,53940,33809
33800,33800,42734,33807
33800,33800,59073,33806
33800,33800,47974,33812
33800,33800,116329,33811
33900,1,49036,15163
33900,1,36745,2878
33900,1,97250,63375
33900,1,98420,64553
33900,1,40567,6694
33900,1,60139,26272
33900,1,67700,33833
33900,1,66389,32520
33900,1,58635,24766
33900,1,54340,20470
33900,1,99053,65202
33900,1,73236,39355
33900,1,68099,34230
33900,1,48697,14827
33900,1,44487,10602
33900,1,79093,45232
33900,1,43749,9873
33900,1,71112,37252
33900,1,70673,36813
33900,1,103298,69428
33900,1,48986,15108
33900,1,77387,43518
33900,1,70587,36721
33900,1,67692,33831
33900,1,139574,105716
33900,1,68691,34822
33900,1,73337,39467
33900,1,77603,43742
33900,1,88938,55077
33900,1,72153,38289
33900,1,113898,80041
33900,1,52654,18788
33900,1,69919,36049
33900,1,45121,11245
33900,1,79600,45734
33900,1,37566,3693
33900,1,75618,41754
33900,1,45552,11679
33900,1,128318,94457
33900,1,60811,26941
33900,1,39118,5242
33900,1,70026,36163
33900,1,87117,53238
33900,1,82843,48979
33900,1,45952,12082
33900,1,71587,37729
33900,1,78385,44527
33900,1,74259,40380
33900,1,95796,61935
33900,1,79379,45509
33900,16950,62680,22788
33900,16950,74086,50038
